RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2095,15995165,User2094,634,France,Female,18,8,29058.14,2,1,0,75730.42,0
2096,15511162,User2095,633,France,Male,27,6,20577.97,1,1,1,4712.86,0
2097,15525905,User2096,850,France,Male,20,3,141481.69,1,0,0,131084.04,0
2098,15877126,User2097,609,France,Female,51,8,139689.78,1,1,1,30251.6,0
2099,15556927,User2098,648,Germany,Male,32,9,10197.07,1,1,1,42017.55,0
2100,15586570,User2099,721,France,Male,33,5,82784.06,1,1,1,99056.77,0
2101,15568548,User2100,840,France,Male,27,4,121745.94,1,0,1,47703.36,0
2102,15767202,User2101,642,France,Male,47,3,22946.65,1,1,0,112199.21,0
2103,15963003,User2102,774,France,Female,34,3,167939.17,1,1,0,80367.86,1
2104,15569935,User2103,712,Spain,Male,40,1,29968.77,2,1,1,197700.56,0
2105,15547645,User2104,614,Spain,Female,18,0,146104.7,1,0,1,38834.37,0
2106,15655197,User2105,659,France,Female,50,6,114176.44,3,1,1,58924.81,0
2107,15629852,User2106,653,France,Female,42,6,48642.44,1,1,1,128274.03,0
2108,15632886,User2107,540,Spain,Male,44,6,20446.59,1,0,1,105692.21,1
2109,15697648,User2108,795,France,Male,50,8,103725.49,1,0,1,122101.0,0
2110,15737200,User2109,483,France,Male,36,7,106217.29,2,1,0,85240.0,1
2111,15775541,User2110,790,France,Male,36,2,90985.5,1,1,0,147212.65,0
2112,15919397,User2111,764,France,Male,45,1,49537.86,2,1,1,117161.71,0
2113,15776990,User2112,638,Germany,Male,42,4,91934.29,2,1,1,165886.64,0
2114,15565881,User2113,558,Germany,Female,36,0,129997.88,1,0,0,32034.49,1
2115,15753566,User2114,622,France,Female,38,6,48393.62,1,1,1,112509.42,0
2116,15751553,User2115,706,Germany,Female,33,8,101290.96,1,1,0,88671.93,1
2117,15504479,User2116,739,Germany,Female,45,7,161777.11,1,0,1,119839.04,0
2118,15778925,User2117,684,France,Male,47,6,97436.56,2,1,0,52784.82,0
2119,15727719,User2118,769,France,Female,38,8,106108.79,1,1,0,140388.57,1
2120,15559086,User2119,583,France,Male,57,0,195083.19,3,0,1,33168.64,0
2121,15890597,User2120,678,France,Male,23,4,77161.57,1,0,1,144243.46,0
2122,15798345,User2121,461,France,Male,36,7,135838.5,2,1,1,127272.13,0
2123,15866814,User2122,741,France,Male,55,9,0.0,1,1,1,9748.43,0
2124,15931779,User2123,668,Germany,Male,34,0,71729.99,4,1,0,119799.28,0
2125,15898377,User2124,600,Germany,Male,22,0,160759.22,1,0,0,2849.22,0
2126,15767791,User2125,789,Germany,Female,52,6,44246.33,3,1,1,128157.77,0
2127,15661358,User2126,732,Germany,Male,43,6,186147.41,1,1,1,19624.45,1
2128,15535157,User2127,312,Germany,Female,26,5,4273.72,1,1,1,96370.9,0
2129,15541703,User2128,654,France,Female,46,0,135059.89,1,1,0,86395.24,1
2130,15776960,User2129,475,Spain,Female,28,7,91433.11,1,0,1,18520.66,0
2131,15550493,User2130,777,France,Male,25,5,30679.92,1,1,0,7053.25,0
2132,15721851,User2131,850,France,Male,36,0,83959.56,3,0,0,124974.93,0
2133,15841082,User2132,587,Germany,Female,33,0,111058.7,3,0,1,75755.28,0
2134,15850949,User2133,658,France,Female,27,9,60459.55,1,1,0,154375.92,0
2135,15682085,User2134,619,Spain,Female,34,8,22520.27,1,1,0,97561.72,1
2136,15842027,User2135,692,France,Male,28,9,51686.15,1,1,1,237908.62,0
2137,15515871,User2136,727,France,Female,39,1,129317.56,1,1,1,108790.79,0
2138,15693996,User2137,804,France,Male,38,9,78059.89,2,1,0,188438.69,0
2139,15971203,User2138,531,France,Male,45,5,175446.55,1,1,1,117612.03,0
2140,15972088,User2139,838,Spain,Male,33,7,75550.88,3,1,1,104353.73,0
2141,15706183,User2140,538,France,Female,25,6,90668.7,3,1,0,127249.13,0
2142,15653984,User2141,683,France,Female,25,3,100526.65,1,1,0,62291.62,0
2143,15910098,User2142,789,Spain,Male,36,3,89769.04,2,0,1,67861.58,0
2144,15871718,User2143,735,France,Male,53,9,75764.96,2,0,1,183172.6,0
2145,15667999,User2144,537,France,Male,47,9,137800.12,2,1,1,90733.69,1
2146,15750324,User2145,565,France,Female,32,6,162259.64,1,1,0,42691.04,1
2147,15937429,User2146,594,France,Female,47,5,77112.7,1,1,1,126044.12,1
2148,15787784,User2147,643,France,Male,26,7,114247.08,1,1,1,58481.38,0
2149,15912941,User2148,787,Germany,Male,48,8,67422.61,1,0,1,104481.01,0
2150,15590654,User2149,494,Spain,Female,34,6,36274.92,1,0,1,157551.58,0
2151,15941222,User2150,706,France,Female,46,2,169213.24,2,0,0,165507.14,1
2152,15732985,User2151,723,France,Female,44,2,129305.39,1,1,1,192074.95,0
2153,15780220,User2152,716,Germany,Male,35,9,131578.03,1,1,1,159599.72,0
2154,15654877,User2153,705,France,Female,41,8,184358.95,1,1,1,133839.57,0
2155,15746345,User2154,832,France,Male,27,1,51153.79,2,1,1,128458.79,0
2156,15792526,User2155,708,Germany,Male,37,6,122168.46,1,1,0,116022.0,1
2157,15660072,User2156,752,Germany,Female,49,4,94603.78,1,0,0,99285.99,0
2158,15815156,User2157,717,France,Male,79,2,88972.95,2,0,1,215264.18,0
2159,15741938,User2158,850,Germany,Male,45,5,187655.34,1,0,1,97509.71,0
2160,15648231,User2159,422,France,Female,39,3,86821.5,2,1,1,185368.86,0
2161,15507623,User2160,803,France,Male,28,8,80251.56,1,1,1,95570.84,0
2162,15878401,User2161,618,France,Female,49,1,0.0,1,0,0,162401.7,0
2163,15544243,User2162,616,France,Male,21,7,193719.12,1,1,1,1000.0,0
2164,15998003,User2163,533,Spain,Female,30,4,18328.86,1,0,0,109374.4,0
2165,15747168,User2164,425,France,Male,42,9,119782.98,1,1,0,70432.96,0
2166,15551784,User2165,604,France,Male,26,9,270265.22,1,1,1,180819.96,0
2167,15671741,User2166,567,Germany,Male,53,5,82964.15,1,0,0,177349.18,0
2168,15946689,User2167,709,France,Male,49,3,16296.42,2,0,1,70637.65,0
2169,15920387,User2168,473,France,Male,32,7,147915.64,2,1,1,98298.78,0
2170,15775884,User2169,821,France,Male,32,3,52524.65,2,1,1,148755.65,0
2171,15804433,User2170,682,Germany,Female,25,4,84827.66,2,1,1,117603.44,0
2172,15801346,User2171,620,France,Male,24,8,81782.19,2,1,1,107453.34,0
2173,15501586,User2172,564,France,Male,42,0,111293.18,3,0,0,151667.2,0
2174,15792405,User2173,555,France,Male,44,0,124335.42,1,0,0,37093.05,0
2175,15598492,User2174,514,France,Male,42,2,74426.67,2,1,1,183789.14,0
2176,15990398,User2175,584,Germany,Male,41,1,190319.99,1,0,1,125613.94,1
2177,15723161,User2176,650,France,Male,32,0,69674.09,1,1,1,1000.0,0
2178,15586104,User2177,628,Germany,Male,42,7,122706.9,2,1,1,57469.41,0
2179,15878083,User2178,480,Spain,Female,23,0,47381.88,1,0,1,99408.95,0
2180,15785291,User2179,618,Germany,Male,38,1,109944.4,3,1,1,217489.63,0
2181,15560941,User2180,542,France,Male,53,0,73232.68,3,1,1,103232.38,1
2182,15979743,User2181,669,France,Male,51,6,102451.99,1,1,1,28261.21,0
2183,15942225,User2182,850,France,Female,33,1,199641.48,2,0,0,172363.77,0
2184,15987704,User2183,725,Germany,Female,35,8,28609.44,3,1,0,124071.78,0
2185,15854189,User2184,612,France,Male,52,6,35409.63,1,1,0,103921.15,0
2186,15708895,User2185,455,Germany,Female,56,5,83761.3,1,0,1,156956.41,1
2187,15977701,User2186,480,France,Male,23,1,87347.92,1,0,1,85004.82,1
2188,15869914,User2187,447,Spain,Female,34,0,69781.55,1,1,1,98901.86,0
2189,15974726,User2188,737,France,Male,40,9,85974.6,1,1,1,155015.49,0
2190,15934946,User2189,558,Germany,Male,50,2,166462.22,2,1,1,127015.27,0
2191,15780766,User2190,657,Spain,Female,30,4,32255.5,3,1,1,153735.73,0
2192,15905340,User2191,575,France,Female,44,5,101049.78,1,1,1,86635.86,1
2193,15815458,User2192,660,France,Male,35,5,92139.24,1,1,0,189635.11,0
2194,15878654,User2193,818,France,Female,62,9,34650.65,1,1,1,33965.88,1
2195,15922126,User2194,567,Spain,Male,42,1,73499.6,1,1,0,36401.77,0
2196,15702569,User2195,609,France,Female,37,6,79219.09,1,1,1,130656.02,0
2197,15901203,User2196,553,Germany,Male,35,6,67320.92,3,1,1,90032.75,0
2198,15597664,User2197,754,France,Female,49,6,113118.31,1,1,0,115691.66,1
2199,15539102,User2198,526,Spain,Male,45,9,54947.21,2,1,0,107574.12,0
2200,15714757,User2199,514,France,Male,27,5,120930.28,1,0,0,97967.59,1
2201,15767753,User2200,483,Germany,Female,40,8,80579.97,4,0,0,52539.9,0
2202,15944836,User2201,480,France,Male,25,3,243441.05,1,0,1,121195.87,0
2203,15770290,User2202,706,France,Female,30,2,9563.81,1,1,1,171579.52,0
2204,15861751,User2203,850,France,Male,25,6,127289.49,1,1,0,63902.41,0
2205,15831834,User2204,530,France,Female,25,4,269964.32,1,1,0,200784.52,1
2206,15961950,User2205,764,France,Male,31,0,65700.45,1,1,0,184666.44,0
2207,15951670,User2206,680,Germany,Female,28,4,116806.19,1,1,1,63776.54,0
2208,15783638,User2207,517,France,Male,43,4,119284.41,1,0,1,146527.94,0
2209,15709257,User2208,616,Spain,Female,46,7,29757.52,1,0,1,51263.89,1
2210,15932402,User2209,622,France,Male,36,8,93009.29,2,1,1,99978.23,1
2211,15642655,User2210,567,France,Male,27,6,54973.27,1,1,1,51414.78,0
2212,15834507,User2211,850,Germany,Female,46,2,100944.96,1,1,0,79432.1,1
2213,15822280,User2212,421,Germany,Male,18,5,22511.27,2,1,0,13304.56,0
2214,15824720,User2213,695,Germany,Female,19,6,118748.25,1,0,1,98424.06,0
2215,15581534,User2214,689,France,Male,45,0,0.0,2,0,0,53798.02,0
2216,15870779,User2215,580,France,Male,45,7,98567.48,1,1,0,61503.72,0
2217,15993397,User2216,667,France,Male,48,4,147409.0,1,1,0,7517.55,0
2218,15626126,User2217,755,France,Female,36,1,126664.55,2,1,1,108240.75,0
2219,15936251,User2218,668,Spain,Male,25,3,86907.24,1,0,1,201537.44,0
2220,15894384,User2219,700,France,Female,33,8,108395.51,2,1,1,88018.41,1
2221,15777056,User2220,733,Germany,Male,44,2,72838.5,1,0,0,98664.64,0
2222,15881321,User2221,406,Germany,Female,30,2,247151.49,1,1,0,49261.88,1
2223,15627387,User2222,827,Germany,Female,31,8,69597.92,1,0,0,82672.13,0
2224,15905236,User2223,850,Germany,Male,24,9,111854.54,1,1,1,63377.46,0
2225,15810456,User2224,767,France,Female,26,3,70025.33,1,0,0,28067.52,0
2226,15630739,User2225,771,Germany,Female,47,3,46477.87,1,1,0,61505.28,0
2227,15827215,User2226,481,France,Male,43,2,138900.89,1,1,1,80238.49,0
2228,15559874,User2227,635,France,Male,26,6,45445.51,3,1,0,121656.56,1
2229,15957755,User2228,552,Spain,Female,27,0,74959.88,1,1,0,89027.29,0
2230,15822727,User2229,579,Germany,Female,32,9,72498.84,3,1,0,119923.21,1
2231,15907267,User2230,766,France,Female,44,1,58355.15,1,0,0,170623.97,0
2232,15845564,User2231,553,France,Female,26,8,122541.41,1,0,1,152073.6,0
2233,15857771,User2232,634,France,Male,36,8,60350.32,3,0,0,84749.22,1
2234,15611862,User2233,420,France,Female,18,4,58772.88,2,1,0,17163.22,0
2235,15869129,User2234,630,France,Female,25,5,62799.85,3,0,1,96160.92,0
2236,15989577,User2235,660,France,Male,42,1,190374.16,1,1,1,109647.17,0
2237,15533086,User2236,565,France,Female,47,5,116509.19,1,1,0,155344.09,0
2238,15569445,User2237,563,Spain,Male,26,6,99344.85,2,1,0,112447.92,1
2239,15657573,User2238,850,France,Male,30,6,127331.58,2,1,1,244789.69,0
2240,15690063,User2239,504,France,Female,46,5,85764.96,1,0,0,89153.02,1
2241,15826182,User2240,523,France,Male,34,6,16384.43,1,1,0,138303.95,0
2242,15684295,User2241,552,Germany,Male,33,0,76823.49,3,1,1,59517.26,0
2243,15901413,User2242,793,Spain,Male,43,0,219007.93,2,1,0,54936.69,1
2244,15575360,User2243,850,Germany,Male,40,3,77247.1,2,1,0,90228.35,1
2245,15808194,User2244,689,Germany,Male,49,1,104162.23,1,0,0,115250.95,0
2246,15720198,User2245,563,France,Female,46,9,83874.47,4,1,1,139529.04,1
2247,15860965,User2246,598,France,Female,32,6,15605.98,1,1,1,1000.0,1
2248,15899147,User2247,777,France,Male,37,5,65103.91,1,1,1,161219.2,1
2249,15723812,User2248,540,France,Male,37,6,208625.9,1,0,0,179813.38,0
2250,15913443,User2249,824,France,Female,24,1,48799.21,1,1,1,172569.12,0
2251,15745246,User2250,819,France,Male,28,7,68485.89,1,0,1,147357.83,0
2252,15569965,User2251,658,France,Male,48,6,96525.56,2,1,0,98568.57,0
2253,15616347,User2252,727,Spain,Female,22,8,98987.73,2,1,0,132671.18,0
2254,15980130,User2253,739,France,Female,48,4,94094.46,1,1,1,169224.09,0
2255,15533102,User2254,836,France,Female,41,6,125689.06,1,0,0,56005.08,0
2256,15969587,User2255,523,France,Male,37,9,83307.36,2,1,0,138165.18,0
2257,15673950,User2256,791,France,Male,43,3,88143.39,1,1,0,129872.38,0
2258,15641732,User2257,604,France,Female,43,4,129467.81,1,1,0,97593.42,0
2259,15970975,User2258,557,Germany,Male,50,6,77635.82,1,0,1,194250.46,1
2260,15677110,User2259,662,Germany,Female,34,0,64151.0,1,1,0,69629.36,1
2261,15848593,User2260,624,Spain,Female,36,5,164369.2,1,1,0,55346.54,0
2262,15956058,User2261,531,France,Female,36,1,52254.62,2,1,1,102054.34,0
2263,15920327,User2262,458,France,Male,57,6,88674.42,1,1,0,72858.84,0
2264,15928541,User2263,536,France,Male,48,1,48388.58,1,0,1,171280.81,0
2265,15938484,User2264,824,France,Female,29,0,156261.0,3,1,1,21055.76,0
2266,15855920,User2265,850,Germany,Male,35,9,130333.19,1,1,1,38575.69,0
2267,15568584,User2266,728,France,Female,31,2,179346.82,1,0,1,119688.05,0
2268,15570267,User2267,792,Germany,Female,38,3,186370.47,2,0,0,141405.33,0
2269,15528490,User2268,587,France,Male,40,5,178729.8,1,0,1,44670.02,0
2270,15909154,User2269,640,France,Female,61,3,103182.55,3,0,0,169023.28,0
2271,15885725,User2270,683,France,Female,20,5,53682.38,1,1,1,7933.35,0
2272,15885616,User2271,520,Germany,Female,48,9,185359.34,1,0,1,155356.94,1
2273,15891880,User2272,531,France,Male,42,0,54795.25,1,1,0,59292.18,1
2274,15538526,User2273,661,France,Female,31,2,150485.39,2,0,0,80007.7,0
2275,15852521,User2274,611,Spain,Male,37,3,135101.12,1,1,1,193644.37,0
2276,15731027,User2275,522,France,Male,33,6,94184.94,2,1,1,100466.11,0
2277,15549703,User2276,696,Spain,Female,39,5,49589.89,1,1,1,71271.53,0
2278,15796280,User2277,618,France,Female,48,9,165169.13,3,1,1,115486.77,0
2279,15984289,User2278,772,Germany,Male,23,1,203505.31,1,0,1,197853.44,0
2280,15695111,User2279,649,Spain,Female,51,9,17749.48,2,1,0,106755.94,1
2281,15987566,User2280,613,France,Male,34,0,89110.87,4,0,1,64758.69,0
2282,15901424,User2281,665,Spain,Male,53,1,62811.82,2,1,0,113670.44,0
2283,15712634,User2282,629,Spain,Female,42,4,44242.39,1,1,1,41265.32,0
2284,15996939,User2283,569,Spain,Male,50,4,193285.54,4,1,0,68818.92,0
2285,15575931,User2284,601,France,Female,44,9,264675.96,2,0,1,74726.29,0
2286,15604783,User2285,739,France,Male,49,2,59076.41,1,1,0,135407.08,1
2287,15583403,User2286,727,France,Male,39,4,106137.28,4,1,1,78656.39,0
2288,15585500,User2287,804,France,Male,30,6,86870.71,1,1,1,127050.12,0
2289,15935410,User2288,446,France,Male,45,6,182069.72,1,1,0,160507.54,1
2290,15725102,User2289,602,Germany,Female,45,2,0.0,1,0,1,181812.65,1
2291,15634984,User2290,600,Germany,Female,59,1,88109.39,1,1,0,18481.39,1
2292,15951214,User2291,670,France,Female,18,1,140101.62,1,0,0,100185.16,1
2293,15879366,User2292,595,France,Male,36,4,75743.5,1,1,1,45293.52,0
2294,15889963,User2293,588,Germany,Male,49,2,160247.85,1,1,0,134841.71,1
2295,15814688,User2294,743,Germany,Female,26,5,67596.65,2,0,0,115304.32,0
2296,15780905,User2295,671,Germany,Male,36,1,150721.31,1,0,0,102272.38,1
2297,15562867,User2296,510,Germany,Female,59,0,115998.16,2,1,1,76241.17,0
2298,15781471,User2297,810,France,Female,52,7,74876.48,1,0,1,54501.01,0
2299,15929432,User2298,769,Germany,Male,29,6,68103.64,1,1,1,18204.42,0
2300,15944206,User2299,581,France,Female,52,2,76515.78,1,1,0,150952.68,1
2301,15776554,User2300,749,France,Male,50,4,97412.97,1,0,1,92713.33,0
2302,15936684,User2301,561,France,Male,46,4,108478.88,1,0,1,104256.85,0
2303,15544713,User2302,785,France,Male,42,0,61574.93,1,1,0,118653.11,1
2304,15896365,User2303,623,Germany,Male,41,2,254548.05,1,1,0,142161.81,0
2305,15822633,User2304,553,Germany,Male,29,2,12915.27,2,0,1,196795.42,1
2306,15935091,User2305,605,Germany,Female,33,3,101949.51,1,0,1,93726.31,0
2307,15999109,User2306,558,France,Male,46,6,103692.92,4,0,1,135270.32,0
2308,15650951,User2307,673,Germany,Female,40,3,56444.67,1,1,1,21016.43,0
2309,15572645,User2308,671,France,Female,57,5,82612.44,1,1,1,83000.19,1
2310,15772689,User2309,654,Germany,Male,35,3,54218.4,2,1,1,67234.31,1
2311,15824100,User2310,583,France,Female,18,5,27425.52,1,1,0,71289.72,0
2312,15748242,User2311,300,France,Male,35,7,92265.13,1,1,0,160357.48,1
2313,15933156,User2312,661,Germany,Female,41,5,50342.96,1,1,1,107993.78,0
2314,15886788,User2313,422,Spain,Female,42,1,62026.79,2,0,0,105869.15,1
2315,15744433,User2314,679,Germany,Female,39,9,195925.68,2,1,1,106498.16,0
2316,15669459,User2315,785,France,Female,30,6,47562.42,1,1,1,91435.25,0
2317,15737459,User2316,682,France,Male,53,6,120396.83,2,0,1,91616.19,0
2318,15900412,User2317,603,France,Female,32,3,164339.94,1,1,1,70377.86,0
2319,15774638,User2318,628,France,Female,45,3,95690.65,2,1,0,75862.88,1
2320,15673501,User2319,634,France,Female,35,0,82857.2,2,0,1,81219.54,0
2321,15896584,User2320,584,Spain,Female,26,4,68686.54,3,1,0,93494.02,0
2322,15676008,User2321,579,France,Female,52,1,28666.81,1,1,1,9261.67,0
2323,15991656,User2322,539,France,Female,18,4,133264.48,1,1,0,105889.97,0
2324,15614263,User2323,792,France,Female,30,9,73959.32,2,1,1,100689.63,0
2325,15530270,User2324,648,France,Female,43,9,58516.02,1,1,0,123242.5,0
2326,15859169,User2325,764,Germany,Male,35,0,33471.54,2,1,1,46975.62,0
2327,15745913,User2326,619,Germany,Male,46,5,170371.58,2,0,1,56033.55,0
2328,15566213,User2327,658,France,Male,37,2,57968.53,2,0,0,142289.54,0
2329,15976418,User2328,629,France,Female,34,1,121541.97,1,1,0,66642.63,0
2330,15678004,User2329,705,Spain,Male,60,8,57244.3,2,1,0,126259.22,1
2331,15954492,User2330,749,France,Male,36,1,18200.69,1,1,1,68905.4,0
2332,15846577,User2331,678,France,Female,37,0,151257.62,1,1,1,42788.93,1
2333,15715318,User2332,569,Spain,Male,27,0,135963.49,1,1,1,29985.18,0
2334,15701449,User2333,556,France,Female,31,2,148476.95,2,1,0,72096.51,1
2335,15935794,User2334,849,France,Male,45,2,24180.34,1,1,1,78958.29,0
2336,15798023,User2335,616,France,Male,44,2,70162.1,1,0,0,41527.61,0
2337,15535938,User2336,615,France,Male,38,2,73722.72,1,0,0,172866.02,0
2338,15891750,User2337,825,France,Female,31,8,78229.63,2,0,1,103436.64,0
2339,15539375,User2338,780,France,Female,45,8,113897.48,1,1,1,58322.73,0
2340,15769102,User2339,714,France,Female,21,1,0.0,1,0,1,176508.65,0
2341,15759745,User2340,602,France,Female,35,1,171319.48,2,1,0,143339.71,1
2342,15776812,User2341,850,Germany,Male,36,9,4074.45,2,1,1,64788.75,0
2343,15567529,User2342,697,France,Male,30,7,14392.51,2,1,0,51525.52,0
2344,15719765,User2343,715,Spain,Female,40,1,38183.72,3,1,0,93203.83,0
2345,15930616,User2344,629,Germany,Female,32,1,94551.85,1,1,1,138495.41,0
2346,15905230,User2345,480,France,Male,30,5,57718.54,1,0,1,32880.37,0
2347,15734068,User2346,489,France,Female,56,0,54575.28,1,0,0,159511.73,1
2348,15721069,User2347,698,France,Female,46,7,59812.33,1,1,1,83411.4,0
2349,15637565,User2348,697,Spain,Male,50,9,27893.94,1,1,1,143875.77,0
2350,15808396,User2349,621,France,Female,39,5,55927.22,2,1,1,95580.32,0
2351,15617195,User2350,509,France,Female,48,8,47347.67,1,1,0,126654.34,0
2352,15622860,User2351,477,France,Female,46,5,93118.29,1,1,1,134340.64,0
2353,15508825,User2352,610,Germany,Male,50,8,57782.49,1,0,1,166575.82,1
2354,15556093,User2353,475,France,Male,62,4,0.0,4,1,1,67358.83,0
2355,15866432,User2354,757,France,Male,36,2,47430.35,1,1,1,196432.83,0
2356,15888051,User2355,788,France,Female,41,2,116962.95,2,1,1,39604.12,0
2357,15689768,User2356,850,France,Male,38,0,68509.69,1,1,1,118198.89,0
2358,15659307,User2357,755,France,Female,18,9,65931.43,2,0,1,136275.59,0
2359,15917327,User2358,578,Spain,Male,24,0,77511.84,1,1,0,104041.68,1
2360,15842570,User2359,545,France,Female,39,4,40853.99,1,0,1,146689.31,0
2361,15623181,User2360,300,Spain,Male,45,3,118602.74,1,0,1,22842.85,0
2362,15677534,User2361,578,France,Male,33,6,34280.94,1,1,0,100634.48,0
2363,15852489,User2362,628,France,Female,50,7,88210.61,1,1,1,152237.55,0
2364,15899342,User2363,766,Spain,Male,51,5,12924.76,1,1,0,103498.56,0
2365,15831333,User2364,723,Germany,Female,34,0,132891.86,1,0,1,48300.73,0
2366,15933020,User2365,720,France,Male,53,9,14638.87,2,1,1,110800.56,0
2367,15945981,User2366,675,Germany,Male,56,8,152881.57,1,1,1,112345.23,0
2368,15730350,User2367,729,France,Female,43,2,133786.03,2,1,1,54093.29,1
2369,15700394,User2368,823,Spain,Male,29,5,17412.14,1,0,1,168446.07,0
2370,15890081,User2369,522,Spain,Male,53,1,126100.37,1,0,1,76520.47,1
2371,15629110,User2370,595,Germany,Female,37,5,98269.22,1,1,1,52275.92,0
2372,15871313,User2371,483,France,Female,35,8,160570.59,1,0,0,108381.07,0
2373,15917299,User2372,844,France,Female,40,8,73406.02,3,0,0,70862.41,0
2374,15967388,User2373,805,France,Male,33,5,62536.28,1,0,0,93636.8,1
2375,15638823,User2374,740,France,Male,49,4,106671.0,1,1,0,114714.3,0
2376,15858139,User2375,506,France,Male,46,6,102307.18,1,1,0,82592.98,1
2377,15613948,User2376,670,France,Male,51,5,0.0,1,1,0,132341.62,1
2378,15725429,User2377,621,France,Male,44,6,114380.22,1,1,0,117711.68,0
2379,15766506,User2378,659,France,Male,31,9,130520.37,1,1,0,163124.56,0
2380,15533940,User2379,627,France,Female,37,7,55735.69,2,1,1,53928.8,1
2381,15563499,User2380,712,France,Female,47,7,54075.91,2,1,0,106465.38,0
2382,15549083,User2381,602,Spain,Male,34,8,117870.2,1,1,0,115912.1,0
2383,15538770,User2382,752,France,Female,68,0,156896.7,1,1,1,117365.21,1
2384,15934331,User2383,678,Spain,Female,36,7,210280.75,1,1,1,1000.0,1
2385,15857388,User2384,614,France,Female,33,2,41281.78,1,0,1,50710.88,0
2386,15694023,User2385,636,France,Male,50,0,322.34,1,0,1,119383.07,0
2387,15708273,User2386,597,France,Male,46,0,61161.4,2,1,1,131551.86,1
2388,15767882,User2387,747,France,Male,38,8,61781.6,1,1,0,104906.02,0
2389,15725978,User2388,617,Germany,Male,36,6,51593.41,1,1,1,112368.97,0
2390,15510379,User2389,685,France,Male,43,0,129667.66,1,1,0,163719.89,0
2391,15965331,User2390,602,France,Male,47,5,182598.1,2,1,0,85985.64,0
2392,15594609,User2391,471,France,Male,46,8,118005.87,1,1,0,65731.99,0
2393,15855544,User2392,758,Spain,Female,35,9,6043.54,1,0,1,177143.38,0
2394,15982721,User2393,523,Germany,Male,43,0,152938.65,1,0,0,133602.13,1
2395,15910714,User2394,731,France,Male,47,2,56586.25,1,1,1,95313.55,0
2396,15966173,User2395,700,France,Male,46,7,70346.51,1,0,1,68220.4,0
2397,15597724,User2396,451,France,Female,18,2,93147.61,2,0,1,182620.46,0
2398,15568908,User2397,536,France,Female,30,6,79110.33,1,1,1,89890.72,0
2399,15843755,User2398,588,France,Male,31,6,103140.27,3,0,1,63459.66,0
2400,15907380,User2399,551,France,Female,36,0,80490.39,3,1,1,166064.01,0
2401,15670186,User2400,508,France,Male,40,1,124861.75,2,1,0,30968.88,0
2402,15716766,User2401,738,Spain,Female,48,7,97988.65,1,1,1,96095.75,0
2403,15528588,User2402,621,France,Female,45,8,156799.03,3,1,1,134418.54,0
2404,15640498,User2403,696,Germany,Female,37,5,0.0,1,0,0,89489.24,0
2405,15592508,User2404,598,Spain,Female,39,8,64901.2,2,1,0,78061.55,1
2406,15524854,User2405,686,Spain,Female,56,1,64554.04,1,1,1,125031.73,0
2407,15633084,User2406,559,Spain,Female,32,2,142712.67,2,1,1,43652.96,0
2408,15685796,User2407,646,Germany,Female,42,8,111802.9,1,0,0,92918.84,1
2409,15811473,User2408,719,France,Male,54,0,161207.98,1,1,1,138989.61,0
2410,15852354,User2409,655,France,Male,42,5,14006.61,1,1,0,49543.15,0
2411,15561575,User2410,595,Germany,Female,18,6,66421.56,1,1,1,171788.67,0
2412,15737893,User2411,519,France,Female,42,4,148718.14,1,1,0,93180.32,1
2413,15820047,User2412,670,Germany,Male,35,3,121489.56,1,1,1,99785.47,0
2414,15632173,User2413,691,Germany,Female,37,9,82432.1,2,1,0,80094.98,0
2415,15678916,User2414,618,France,Male,49,8,129223.99,1,1,0,131924.41,0
2416,15714542,User2415,557,France,Male,43,2,129779.64,1,0,0,80125.8,1
2417,15501000,User2416,715,France,Male,36,6,0.0,1,1,1,114684.44,0
2418,15567741,User2417,850,Germany,Male,47,1,221998.39,1,1,1,165460.91,0
2419,15936958,User2418,613,France,Female,43,1,84090.68,1,1,0,165156.95,1
2420,15858683,User2419,690,France,Male,40,8,41391.8,2,0,1,28727.07,0
2421,15901920,User2420,695,France,Male,42,6,134865.54,2,1,0,169853.99,0
2422,15598919,User2421,342,France,Male,41,1,93884.4,3,1,1,79284.3,0
2423,15673942,User2422,664,Spain,Male,35,2,187236.41,3,0,1,118391.5,0
2424,15666547,User2423,565,Germany,Female,34,8,42024.65,1,0,0,108589.13,0
2425,15560340,User2424,816,Spain,Female,39,8,103897.54,2,1,0,117261.64,0
2426,15786634,User2425,619,Germany,Male,29,2,32371.06,2,0,0,73894.43,0
2427,15677893,User2426,556,France,Female,26,1,129355.92,1,1,0,132259.77,0
2428,15722766,User2427,623,France,Female,52,8,138535.02,2,1,1,153342.1,0
2429,15781518,User2428,669,Germany,Male,36,9,98507.82,1,1,0,75037.12,0
2430,15939429,User2429,582,Spain,Female,38,4,100316.08,1,1,1,102644.17,1
2431,15940379,User2430,643,Germany,Female,37,9,48137.15,2,1,0,143470.32,1
2432,15715742,User2431,487,France,Female,39,6,166129.94,1,1,1,156348.85,0
2433,15516807,User2432,622,Germany,Female,39,9,81736.2,1,1,0,119869.94,0
2434,15637686,User2433,743,France,Female,39,6,47977.09,2,1,0,116687.41,0
2435,15553330,User2434,850,France,Male,30,5,73417.01,1,1,1,127232.29,0
